POINT_ID,longitude,latitude
45861620,12.979323773,37.610062772
45861624,12.980890446,37.646346648
45861626,12.981674665,37.664487954
45861630,12.983244873,37.700769301
45861640,12.987180742,37.791465324
45861642,12.987969694,37.809603273
45861644,12.988759241,37.827740804
45861650,12.991131453,37.882150898
45861660,12.995097081,37.97282608
45861662,12.995892003,37.990959874
45862024,13.150295894,41.266824664
45862034,13.154878234,41.357151913
45862042,13.15855722,41.429407786
45862044,13.159478795,41.447470936
45862048,13.161324144,41.483596254
45862050,13.162247919,41.501658424
45862056,13.16502366,41.555842982
45862062,13.16780604,41.610024624
45862064,13.168734979,41.628084525
45862068,13.17059508,41.664203359
45862078,13.17525834,41.754494828
45862084,13.178065249,41.808665875
45862092,13.181818283,41.880889487
45862094,13.18275842,41.898944598
45862098,13.184640955,41.935053875
45862100,13.185583354,41.95310804
45862102,13.186526508,41.971161891
45862104,13.18747042,41.989215429
45862108,13.189360515,42.025321563
45862112,13.191253645,42.061426446
45862118,13.194099048,42.115581434
45862122,13.195999798,42.151683207
45862124,13.19695132,42.169733629
45862128,13.198856661,42.205833545
45862132,13.200765072,42.241932228
45862134,13.201720431,42.259981109
45862136,13.202676559,42.278029682
45862142,13.205549573,42.332173566
45862148,13.208429548,42.386314703
45862150,13.20939109,42.404361141
45862152,13.210353409,42.422407275
45862156,13.212280381,42.458498634
45862158,13.213245035,42.476543861
45862162,13.215176686,42.512633409
45862164,13.216143685,42.530677732
45862170,13.21904938,42.584808901
45862178,13.222934641,42.656979609
45862182,13.224882003,42.693063178
45862192,13.229764262,42.783266921
45862196,13.231722726,42.819346356
45862198,13.232703153,42.837385634
45862206,13.236632851,42.909539819
45862210,13.238602505,42.945615164
45862214,13.240575373,42.981689348
45862220,13.243540716,43.035798454
45862224,13.245521649,43.071869751
45862226,13.24651333,43.089904969
45862230,13.248499124,43.125974544
45862232,13.249493239,43.144008903
45862234,13.250488168,43.162042976
45862240,13.253477844,43.216143488
45862244,13.255475046,43.252209077
45862246,13.256474874,43.270241448
45862248,13.257475523,43.288273535
45862252,13.259479283,43.324336866
45862254,13.260482397,43.342368109
45862256,13.261486335,43.360399072
45862258,13.262491097,43.378429755
45862260,13.263496684,43.396460158
45862264,13.265510339,43.432520127
45862266,13.266518409,43.450549693
45862272,13.269547598,43.504636727
45862278,13.272584275,43.558721271
45862282,13.2746129,43.594776256
45862286,13.276644873,43.630830143
45862288,13.277662117,43.648856676
45862290,13.278680201,43.666882936
45862520,13.401623658,45.738193823
45862524,13.403869537,45.774188633
45862526,13.404993923,45.792185705
45862532,13.408372882,45.846175593
45862542,13.414023887,45.936154336
45862544,13.41515701,45.954149428
45862548,13.417426187,45.990138959
45862552,13.419699279,46.026127622
45862554,13.420837297,46.044121629
45862558,13.423116281,46.080108997
45862560,13.42425725,46.098102359
45862562,13.425399205,46.116095506
45862572,13.431123816,46.20605804
45862586,13.439180029,46.331996702
45862592,13.442647696,46.385967273
45862594,13.443805595,46.403957048
45862600,13.447285338,46.457925131
45862604,13.449610217,46.493902823
45862606,13.450774176,46.511891361
45862610,13.453105137,46.547867824
45881626,13.00415989,37.663779361
45881636,13.008119397,37.754478491
